# /Users/gsalam/work/fastjet/fastjet-release/example/.libs/fastjet_timing_plugins -incl 5.0 -antikt -R 1.5 -dense -root files/dR-1.950-pt2-050.dat 
# output for root
0 -100 1.22465e-14 -113.699 151.418
 0 -2.46115 3.34339 9.73779e-101
 1 -0.454649 1.73524 1.01702e-100
 2 -1.05407 4.63858 1.03889e-100
 3 -1.84971 1.92943 9.70431e-101
 4 -0.930817 1.64849 1.01294e-100
 5 -1.45804 4.55492 1.04826e-100
 6 -0.738683 1.66994 9.92891e-101
 7 0.225858 4.02172 9.51298e-101
 8 -2.45023 2.94733 1.02598e-100
 9 -2.45844 3.23683 1.0109e-100
 10 0.130378 2.15269 1.02307e-100
 11 -0.125385 4.35674 1.02318e-100
 12 -0.273683 1.83549 9.74751e-101
 13 -1.43734 1.73341 1.03775e-100
 14 -2.15768 4.03435 9.62079e-101
 15 -2.22733 2.35189 9.86808e-101
 16 -2.45389 3.15489 1.0208e-100
 17 -0.243477 4.42673 9.58302e-101
 18 -0.568399 4.56209 1.0314e-100
 19 0.0284762 2.05818 1.02064e-100
 20 -0.965086 4.61813 1.00751e-100
 21 0.329096 3.83241 1.03239e-100
 22 -2.33203 2.56336 9.79783e-101
 23 -0.460315 4.52319 1.02619e-100
 24 -2.27282 3.84086 1.00777e-100
 25 0.374082 3.73193 1.00953e-100
 26 -2.05944 2.15007 9.96973e-101
 27 -1.66003 4.43942 1.02461e-100
 28 -2.13904 2.25003 9.5579e-101
 29 -0.155275 1.92774 1.04042e-100
 30 -2.35937 3.61919 1.03122e-100
 31 0.364703 2.55286 1.01521e-100
 32 0.239448 2.3279 1.03777e-100
 33 -1.93927 2.04402 1.03889e-100
 34 -1.83681 4.32101 9.85526e-101
 35 -0.357602 1.82222 9.84526e-101
 36 -2.42515 3.02109 9.82148e-101
 37 -1.33806 1.73379 9.59112e-101
 38 0.243124 3.93355 1.04944e-100
 39 -2.36562 3.56059 1.01594e-100
 40 0.167255 2.24775 1.00528e-100
 41 -0.555451 1.75407 9.59975e-101
 42 -2.36322 2.72833 1.02689e-100
 43 -1.94351 4.2173 9.91397e-101
 44 -2.3341 2.64482 9.5128e-101
 45 -1.76517 1.93021 1.01745e-100
 46 -0.334126 4.43789 1.01049e-100
 47 0.16588 4.02918 9.91888e-101
 48 -2.24715 2.45625 1.02482e-100
 49 -0.66608 4.55278 9.95171e-101
 50 -0.663393 1.73328 9.57004e-101
 51 -1.65255 1.8699 9.54691e-101
 52 -2.02594 4.12605 9.77275e-101
 53 -2.16768 3.94513 1.00873e-100
 54 -0.042975 4.23673 9.9185e-101
 55 -2.2685 3.76199 1.04215e-100
 56 -1.24407 4.54812 9.7169e-101
 57 -1.35273 4.52226 1.03581e-100
 58 -2.37222 3.45117 1.00378e-100
 59 0.044265 4.14281 1.01861e-100
 60 -2.07384 4.0535 9.88586e-101
 61 0.0682295 2.16676 1.04533e-100
 62 -1.86211 4.25824 1.00349e-100
 63 -1.569 4.43765 1.04219e-100
 64 -2.36161 2.81917 1.01692e-100
 65 -1.73931 4.34112 9.8461e-101
 66 -2.25588 2.52388 1.02087e-100
 67 -1.97037 4.15256 1.01389e-100
 68 -0.955181 4.55902 1.01662e-100
 69 -1.84108 2.02419 1.03378e-100
 70 -1.04728 1.7297 1.03e-100
 71 -0.44811 1.82972 9.67977e-101
 72 0.249091 2.43634 9.89331e-101
 73 0.350587 2.66277 9.52929e-101
 74 -2.14724 2.36074 1.02632e-100
 75 -0.947383 1.73351 1.02004e-100
 76 -0.0715401 2.06135 1.03379e-100
 77 -1.97487 2.15198 1.00087e-100
 78 -1.17284 1.74919 9.82991e-101
 79 0.259007 3.81514 1.02521e-100
 80 0.165399 3.96167 9.5309e-101
 81 -0.433779 4.43752 1.02151e-100
 82 -1.15253 4.53417 9.6558e-101
 83 -2.36666 3.31868 1.01493e-100
 84 -1.53588 1.8573 1.01011e-100
 85 0.36779 2.74754 9.59582e-101
 86 -1.23703 1.76729 9.58306e-101
 87 -2.06144 2.26283 9.83991e-101
 88 -0.774277 4.52267 1.03048e-100
 89 0.333282 3.6262 9.56743e-101
 90 -0.746385 1.76535 9.93824e-101
 91 -0.862727 4.53106 1.00602e-100
 92 -0.856772 1.75346 1.04788e-100
 93 -1.4376 1.82857 9.86881e-101
 94 -1.64428 4.35745 9.79548e-101
 95 -2.34438 2.92757 9.80976e-101
 96 -1.67205 1.94382 9.62891e-101
 97 0.350373 3.53746 9.89908e-101
 98 -0.273931 1.95268 1.01152e-100
 99 -1.0564 4.51699 9.93611e-101
 100 -0.265232 4.31795 9.76115e-101
 101 -0.167268 2.03544 9.62856e-101
 102 0.0465719 4.05325 9.99495e-101
 103 -2.15162 3.84049 9.61785e-101
 104 0.131141 2.33742 1.01498e-100
 105 -2.14856 2.43963 9.95957e-101
 106 -1.47192 4.41474 9.698e-101
 107 0.260695 2.56016 9.94262e-101
 108 -2.33311 3.02343 9.97496e-101
 109 -2.33131 3.23106 1.03138e-100
 110 0.352132 3.43426 1.0367e-100
 111 -2.24028 3.63733 1.00919e-100
 112 -2.26701 3.56239 1.01688e-100
 113 -2.33295 3.16264 9.87941e-101
 114 -0.0373235 4.12206 9.97143e-101
 115 -0.0622995 2.13872 1.02726e-100
 116 -0.154442 4.21957 9.66916e-101
 117 -1.37341 1.85035 9.74189e-101
 118 -0.534367 1.86431 9.55387e-101
 119 -0.673106 1.82876 1.01173e-100
 120 0.0341821 2.2498 9.87422e-101
 121 -0.374761 1.93874 1.03676e-100
 122 -0.543759 4.41395 1.02296e-100
 123 -1.76113 4.23061 1.00806e-100
 124 -2.22602 2.65747 1.0463e-100
 125 -0.627823 4.43701 1.02305e-100
 126 0.269756 2.64387 9.57962e-101
 127 -1.84711 4.15953 1.03958e-100
 128 0.334012 2.85314 1.02702e-100
